,id,Y
2997,2997,7.0
2998,2998,1.0
2999,2999,7.0
3000,3000,7.0
3001,3001,3.0
3002,3002,8.0
3003,3003,3.0
3004,3004,1.0
3005,3005,9.0
3006,3006,8.0
3007,3007,0.0
3008,3008,2.0
3009,3009,9.0
3010,3010,9.0
3011,3011,8.0
3012,3012,4.0
3013,3013,7.0
3014,3014,1.0
3015,3015,5.0
3016,3016,4.0
3017,3017,1.0
3018,3018,8.0
3019,3019,8.0
3020,3020,4.0
3021,3021,1.0
3022,3022,8.0
3023,3023,2.0
3024,3024,9.0
3025,3025,9.0
3026,3026,9.0
3027,3027,9.0
3028,3028,8.0
3029,3029,8.0
3030,3030,8.0
3031,3031,2.0
3032,3032,8.0
3033,3033,7.0
3034,3034,7.0
3035,3035,9.0
3036,3036,9.0
3037,3037,0.0
3038,3038,2.0
3039,3039,2.0
3040,3040,1.0
3041,3041,5.0
3042,3042,9.0
3043,3043,0.0
3044,3044,0.0
3045,3045,9.0
3046,3046,4.0
3047,3047,3.0
3048,3048,8.0
3049,3049,8.0
3050,3050,0.0
3051,3051,9.0
3052,3052,4.0
3053,3053,2.0
3054,3054,4.0
3055,3055,9.0
3056,3056,3.0
3057,3057,2.0
3058,3058,8.0
3059,3059,8.0
3060,3060,9.0
3061,3061,1.0
3062,3062,1.0
3063,3063,7.0
3064,3064,2.0
3065,3065,5.0
3066,3066,1.0
3067,3067,4.0
3068,3068,2.0
3069,3069,2.0
3070,3070,6.0
3071,3071,8.0
3072,3072,9.0
3073,3073,4.0
3074,3074,2.0
3075,3075,0.0
3076,3076,0.0
3077,3077,8.0
3078,3078,5.0
3079,3079,4.0
3080,3080,1.0
3081,3081,8.0
3082,3082,2.0
3083,3083,0.0
3084,3084,1.0
3085,3085,0.0
3086,3086,8.0
3087,3087,6.0
3088,3088,9.0
3089,3089,5.0
3090,3090,7.0
3091,3091,2.0
3092,3092,0.0
3093,3093,7.0
3094,3094,7.0
3095,3095,9.0
3096,3096,9.0
3097,3097,3.0
3098,3098,4.0
3099,3099,3.0
3100,3100,7.0
3101,3101,1.0
3102,3102,4.0
3103,3103,3.0
3104,3104,2.0
3105,3105,4.0
3106,3106,7.0
3107,3107,2.0
3108,3108,2.0
3109,3109,7.0
3110,3110,4.0
3111,3111,7.0
3112,3112,4.0
3113,3113,2.0
3114,3114,5.0
3115,3115,2.0
3116,3116,6.0
3117,3117,8.0
3118,3118,7.0
3119,3119,1.0
3120,3120,6.0
3121,3121,3.0
3122,3122,8.0
3123,3123,5.0
3124,3124,0.0
3125,3125,8.0
3126,3126,4.0
3127,3127,9.0
3128,3128,8.0
3129,3129,6.0
3130,3130,6.0
3131,3131,8.0
3132,3132,9.0
3133,3133,9.0
3134,3134,9.0
3135,3135,6.0
3136,3136,4.0
3137,3137,0.0
3138,3138,8.0
3139,3139,9.0
3140,3140,1.0
3141,3141,4.0
3142,3142,2.0
3143,3143,3.0
3144,3144,0.0
3145,3145,4.0
3146,3146,1.0
3147,3147,9.0
3148,3148,8.0
3149,3149,0.0
3150,3150,2.0
3151,3151,3.0
3152,3152,0.0
3153,3153,2.0
3154,3154,9.0
3155,3155,4.0
3156,3156,2.0
3157,3157,1.0
3158,3158,1.0
3159,3159,6.0
3160,3160,2.0
3161,3161,2.0
3162,3162,2.0
3163,3163,7.0
3164,3164,1.0
3165,3165,8.0
3166,3166,2.0
3167,3167,9.0
3168,3168,2.0
3169,3169,4.0
3170,3170,2.0
3171,3171,0.0
3172,3172,7.0
3173,3173,1.0
3174,3174,4.0
3175,3175,8.0
3176,3176,9.0
3177,3177,9.0
3178,3178,4.0
3179,3179,4.0
3180,3180,8.0
3181,3181,4.0
3182,3182,1.0
3183,3183,3.0
3184,3184,2.0
3185,3185,9.0
3186,3186,4.0
3187,3187,7.0
3188,3188,7.0
3189,3189,3.0
3190,3190,1.0
3191,3191,7.0
3192,3192,8.0
3193,3193,6.0
3194,3194,4.0
3195,3195,7.0
3196,3196,7.0
3197,3197,2.0
3198,3198,7.0
3199,3199,9.0
3200,3200,9.0
3201,3201,7.0
3202,3202,8.0
3203,3203,5.0
3204,3204,4.0
3205,3205,5.0
3206,3206,1.0
3207,3207,0.0
3208,3208,4.0
3209,3209,7.0
3210,3210,4.0
3211,3211,7.0
3212,3212,8.0
3213,3213,0.0
3214,3214,7.0
3215,3215,3.0
3216,3216,0.0
3217,3217,1.0
3218,3218,4.0
3219,3219,2.0
3220,3220,9.0
3221,3221,6.0
3222,3222,8.0
3223,3223,0.0
3224,3224,9.0
3225,3225,3.0
3226,3226,3.0
3227,3227,0.0
3228,3228,7.0
3229,3229,9.0
3230,3230,9.0
3231,3231,8.0
3232,3232,9.0
3233,3233,8.0
3234,3234,6.0
3235,3235,8.0
3236,3236,3.0
3237,3237,2.0
3238,3238,9.0
3239,3239,0.0
3240,3240,6.0
3241,3241,0.0
3242,3242,5.0
3243,3243,0.0
3244,3244,2.0
3245,3245,4.0
3246,3246,1.0
3247,3247,7.0
3248,3248,5.0
3249,3249,1.0
3250,3250,9.0
3251,3251,7.0
3252,3252,0.0
3253,3253,1.0
3254,3254,1.0
3255,3255,2.0
3256,3256,0.0
3257,3257,7.0
3258,3258,2.0
3259,3259,2.0
3260,3260,9.0
3261,3261,3.0
3262,3262,3.0
3263,3263,4.0
3264,3264,3.0
3265,3265,1.0
3266,3266,9.0
3267,3267,4.0
3268,3268,0.0
3269,3269,4.0
3270,3270,0.0
3271,3271,6.0
3272,3272,2.0
3273,3273,8.0
3274,3274,3.0
3275,3275,7.0
3276,3276,0.0
3277,3277,0.0
3278,3278,8.0
3279,3279,6.0
3280,3280,9.0
3281,3281,0.0
3282,3282,8.0
3283,3283,1.0
3284,3284,8.0
3285,3285,9.0
3286,3286,8.0
3287,3287,8.0
3288,3288,2.0
3289,3289,8.0
3290,3290,9.0
3291,3291,3.0
3292,3292,8.0
3293,3293,3.0
3294,3294,9.0
3295,3295,5.0
3296,3296,7.0
3297,3297,0.0
3298,3298,2.0
3299,3299,0.0
3300,3300,3.0
3301,3301,1.0
3302,3302,2.0
3303,3303,8.0
3304,3304,4.0
3305,3305,4.0
3306,3306,1.0
3307,3307,6.0
3308,3308,3.0
3309,3309,9.0
3310,3310,2.0
3311,3311,3.0
3312,3312,7.0
3313,3313,4.0
3314,3314,8.0
3315,3315,6.0
3316,3316,3.0
3317,3317,0.0
3318,3318,1.0
3319,3319,8.0
3320,3320,3.0
3321,3321,4.0
3322,3322,1.0
3323,3323,3.0
3324,3324,4.0
3325,3325,1.0
3326,3326,3.0
3327,3327,6.0
3328,3328,9.0
3329,3329,3.0
3330,3330,6.0
3331,3331,1.0
3332,3332,6.0
3333,3333,4.0
3334,3334,0.0
3335,3335,2.0
3336,3336,7.0
3337,3337,3.0
3338,3338,8.0
3339,3339,9.0
3340,3340,2.0
3341,3341,0.0
3342,3342,7.0
3343,3343,3.0
3344,3344,9.0
3345,3345,9.0
3346,3346,5.0
3347,3347,2.0
3348,3348,3.0
3349,3349,9.0
3350,3350,6.0
3351,3351,7.0
3352,3352,2.0
3353,3353,2.0
3354,3354,1.0
3355,3355,4.0
3356,3356,8.0
3357,3357,1.0
3358,3358,9.0
3359,3359,1.0
3360,3360,1.0
3361,3361,4.0
3362,3362,7.0
3363,3363,5.0
3364,3364,8.0
3365,3365,4.0
3366,3366,9.0
3367,3367,3.0
3368,3368,7.0
3369,3369,9.0
3370,3370,7.0
3371,3371,1.0
3372,3372,0.0
3373,3373,7.0
3374,3374,4.0
3375,3375,0.0
3376,3376,9.0
3377,3377,4.0
3378,3378,9.0
3379,3379,4.0
3380,3380,8.0
3381,3381,2.0
3382,3382,2.0
3383,3383,9.0
3384,3384,8.0
3385,3385,5.0
3386,3386,7.0
3387,3387,2.0
3388,3388,1.0
3389,3389,2.0
3390,3390,1.0
3391,3391,1.0
3392,3392,7.0
3393,3393,2.0
3394,3394,3.0
3395,3395,2.0
3396,3396,2.0
3397,3397,1.0
3398,3398,2.0
3399,3399,8.0
3400,3400,3.0
3401,3401,1.0
3402,3402,7.0
3403,3403,7.0
3404,3404,1.0
3405,3405,7.0
3406,3406,4.0
3407,3407,2.0
3408,3408,8.0
3409,3409,3.0
3410,3410,2.0
3411,3411,5.0
3412,3412,5.0
3413,3413,7.0
3414,3414,7.0
3415,3415,6.0
3416,3416,2.0
3417,3417,1.0
3418,3418,1.0
3419,3419,3.0
3420,3420,1.0
3421,3421,1.0
3422,3422,7.0
3423,3423,3.0
3424,3424,4.0
3425,3425,4.0
3426,3426,4.0
3427,3427,8.0
3428,3428,3.0
3429,3429,7.0
3430,3430,5.0
3431,3431,6.0
3432,3432,9.0
3433,3433,7.0
3434,3434,2.0
3435,3435,4.0
3436,3436,7.0
3437,3437,4.0
3438,3438,1.0
3439,3439,8.0
3440,3440,3.0
3441,3441,4.0
3442,3442,5.0
3443,3443,1.0
3444,3444,2.0
3445,3445,8.0
3446,3446,8.0
3447,3447,2.0
3448,3448,8.0
3449,3449,1.0
3450,3450,2.0
3451,3451,1.0
3452,3452,1.0
3453,3453,9.0
3454,3454,7.0
3455,3455,4.0
3456,3456,7.0
3457,3457,9.0
3458,3458,8.0
3459,3459,7.0
3460,3460,2.0
3461,3461,0.0
3462,3462,9.0
3463,3463,9.0
3464,3464,4.0
3465,3465,8.0
3466,3466,9.0
3467,3467,6.0
3468,3468,4.0
3469,3469,1.0
3470,3470,6.0
3471,3471,4.0
3472,3472,7.0
3473,3473,2.0
3474,3474,0.0
3475,3475,3.0
3476,3476,4.0
3477,3477,6.0
3478,3478,2.0
3479,3479,4.0
3480,3480,7.0
3481,3481,8.0
3482,3482,1.0
3483,3483,2.0
3484,3484,9.0
3485,3485,3.0
3486,3486,7.0
3487,3487,2.0
3488,3488,7.0
3489,3489,2.0
3490,3490,6.0
3491,3491,0.0
3492,3492,9.0
3493,3493,1.0
3494,3494,1.0
3495,3495,3.0
3496,3496,9.0
3497,3497,0.0
3498,3498,7.0
3499,3499,7.0
3500,3500,3.0
3501,3501,7.0
3502,3502,8.0
3503,3503,8.0
3504,3504,4.0
3505,3505,8.0
3506,3506,9.0
3507,3507,4.0
3508,3508,0.0
3509,3509,7.0
3510,3510,2.0
3511,3511,8.0
3512,3512,7.0
3513,3513,0.0
3514,3514,7.0
3515,3515,8.0
3516,3516,4.0
3517,3517,9.0
3518,3518,4.0
3519,3519,6.0
3520,3520,4.0
3521,3521,7.0
3522,3522,8.0
3523,3523,9.0
3524,3524,1.0
3525,3525,7.0
3526,3526,0.0
3527,3527,4.0
3528,3528,2.0
3529,3529,0.0
3530,3530,7.0
3531,3531,6.0
3532,3532,0.0
3533,3533,2.0
3534,3534,2.0
3535,3535,4.0
3536,3536,7.0
3537,3537,1.0
3538,3538,3.0
3539,3539,6.0
3540,3540,8.0
3541,3541,6.0
3542,3542,8.0
3543,3543,5.0
3544,3544,2.0
3545,3545,8.0
3546,3546,0.0
3547,3547,4.0
3548,3548,7.0
3549,3549,9.0
3550,3550,2.0
3551,3551,1.0
3552,3552,5.0
3553,3553,7.0
3554,3554,0.0
3555,3555,9.0
3556,3556,2.0
3557,3557,4.0
3558,3558,2.0
3559,3559,0.0
3560,3560,6.0
3561,3561,1.0
3562,3562,4.0
3563,3563,1.0
3564,3564,2.0
3565,3565,4.0
3566,3566,4.0
3567,3567,1.0
3568,3568,8.0
3569,3569,8.0
3570,3570,1.0
3571,3571,9.0
3572,3572,5.0
3573,3573,4.0
3574,3574,4.0
3575,3575,6.0
3576,3576,1.0
3577,3577,6.0
3578,3578,2.0
3579,3579,5.0
3580,3580,5.0
3581,3581,4.0
3582,3582,1.0
3583,3583,7.0
3584,3584,4.0
3585,3585,6.0
3586,3586,6.0
3587,3587,2.0
3588,3588,7.0
3589,3589,1.0
3590,3590,3.0
3591,3591,9.0
3592,3592,3.0
3593,3593,1.0
3594,3594,8.0
3595,3595,0.0
3596,3596,6.0
3597,3597,3.0
3598,3598,9.0
3599,3599,1.0
3600,3600,9.0
3601,3601,3.0
3602,3602,4.0
3603,3603,9.0
3604,3604,7.0
3605,3605,4.0
3606,3606,2.0
3607,3607,7.0
3608,3608,1.0
3609,3609,1.0
3610,3610,8.0
3611,3611,5.0
3612,3612,1.0
3613,3613,9.0
3614,3614,5.0
3615,3615,8.0
3616,3616,1.0
3617,3617,1.0
3618,3618,7.0
3619,3619,3.0
3620,3620,6.0
3621,3621,4.0
3622,3622,1.0
3623,3623,7.0
3624,3624,8.0
3625,3625,8.0
3626,3626,6.0
3627,3627,9.0
3628,3628,7.0
3629,3629,4.0
3630,3630,5.0
3631,3631,9.0
3632,3632,7.0
3633,3633,2.0
3634,3634,2.0
3635,3635,4.0
3636,3636,7.0
3637,3637,2.0
3638,3638,7.0
3639,3639,8.0
3640,3640,2.0
3641,3641,0.0
3642,3642,0.0
3643,3643,2.0
3644,3644,9.0
3645,3645,5.0
3646,3646,3.0
3647,3647,7.0
3648,3648,9.0
3649,3649,7.0
3650,3650,6.0
3651,3651,1.0
3652,3652,3.0
3653,3653,4.0
3654,3654,7.0
3655,3655,9.0
3656,3656,2.0
3657,3657,8.0
3658,3658,9.0
3659,3659,9.0
3660,3660,4.0
3661,3661,6.0
3662,3662,9.0
3663,3663,3.0
3664,3664,0.0
3665,3665,0.0
3666,3666,0.0
3667,3667,4.0
3668,3668,2.0
3669,3669,8.0
3670,3670,6.0
3671,3671,1.0
3672,3672,8.0
3673,3673,2.0
3674,3674,2.0
3675,3675,2.0
3676,3676,2.0
3677,3677,7.0
3678,3678,0.0
3679,3679,7.0
3680,3680,4.0
3681,3681,3.0
3682,3682,1.0
3683,3683,5.0
3684,3684,7.0
3685,3685,0.0
3686,3686,2.0
3687,3687,4.0
3688,3688,4.0
3689,3689,8.0
3690,3690,4.0
3691,3691,2.0
3692,3692,7.0
3693,3693,3.0
3694,3694,9.0
3695,3695,8.0
3696,3696,7.0
3697,3697,1.0
3698,3698,8.0
3699,3699,4.0
3700,3700,7.0
3701,3701,2.0
3702,3702,7.0
3703,3703,7.0
3704,3704,7.0
3705,3705,4.0
3706,3706,4.0
3707,3707,1.0
3708,3708,7.0
3709,3709,8.0
3710,3710,9.0
3711,3711,3.0
3712,3712,6.0
3713,3713,7.0
3714,3714,2.0
3715,3715,9.0
3716,3716,3.0
3717,3717,6.0
3718,3718,2.0
3719,3719,5.0
3720,3720,5.0
3721,3721,4.0
3722,3722,6.0
3723,3723,9.0
3724,3724,1.0
3725,3725,8.0
3726,3726,2.0
3727,3727,3.0
3728,3728,1.0
3729,3729,3.0
3730,3730,4.0
3731,3731,1.0
3732,3732,1.0
3733,3733,4.0
3734,3734,7.0
3735,3735,2.0
3736,3736,9.0
3737,3737,4.0
3738,3738,0.0
3739,3739,9.0
3740,3740,2.0
3741,3741,9.0
3742,3742,7.0
3743,3743,4.0
3744,3744,3.0
3745,3745,2.0
3746,3746,7.0
3747,3747,0.0
3748,3748,3.0
3749,3749,3.0
3750,3750,4.0
3751,3751,8.0
3752,3752,8.0
3753,3753,1.0
3754,3754,6.0
3755,3755,2.0
3756,3756,2.0
3757,3757,3.0
3758,3758,8.0
3759,3759,1.0
3760,3760,2.0
3761,3761,2.0
3762,3762,7.0
3763,3763,5.0
3764,3764,3.0
3765,3765,8.0
3766,3766,2.0
3767,3767,0.0
3768,3768,1.0
3769,3769,9.0
3770,3770,3.0
3771,3771,1.0
3772,3772,7.0
3773,3773,9.0
3774,3774,1.0
3775,3775,7.0
3776,3776,1.0
3777,3777,8.0
3778,3778,1.0
3779,3779,5.0
3780,3780,6.0
3781,3781,4.0
3782,3782,8.0
3783,3783,5.0
3784,3784,2.0
3785,3785,9.0
3786,3786,1.0
3787,3787,7.0
3788,3788,0.0
3789,3789,4.0
3790,3790,1.0
3791,3791,7.0
3792,3792,1.0
3793,3793,0.0
3794,3794,6.0
3795,3795,2.0
3796,3796,3.0
3797,3797,8.0
3798,3798,9.0
3799,3799,9.0
3800,3800,6.0
3801,3801,7.0
3802,3802,1.0
3803,3803,7.0
3804,3804,1.0
3805,3805,8.0
3806,3806,7.0
3807,3807,8.0
3808,3808,8.0
3809,3809,0.0
3810,3810,2.0
3811,3811,2.0
3812,3812,4.0
3813,3813,9.0
3814,3814,8.0
3815,3815,3.0
3816,3816,2.0
3817,3817,8.0
3818,3818,1.0
3819,3819,6.0
3820,3820,8.0
3821,3821,1.0
3822,3822,2.0
3823,3823,6.0
3824,3824,8.0
3825,3825,5.0
3826,3826,2.0
3827,3827,1.0
3828,3828,1.0
3829,3829,1.0
3830,3830,8.0
3831,3831,8.0
3832,3832,2.0
3833,3833,9.0
3834,3834,0.0
3835,3835,6.0
3836,3836,8.0
3837,3837,4.0
3838,3838,5.0
3839,3839,1.0
3840,3840,6.0
3841,3841,4.0
3842,3842,4.0
3843,3843,4.0
3844,3844,0.0
3845,3845,9.0
3846,3846,0.0
3847,3847,3.0
3848,3848,8.0
3849,3849,7.0
3850,3850,7.0
3851,3851,6.0
3852,3852,2.0
3853,3853,1.0
3854,3854,4.0
3855,3855,6.0
3856,3856,9.0
3857,3857,1.0
3858,3858,1.0
3859,3859,6.0
3860,3860,3.0
3861,3861,9.0
3862,3862,7.0
3863,3863,6.0
3864,3864,1.0
3865,3865,4.0
3866,3866,7.0
3867,3867,3.0
3868,3868,8.0
3869,3869,9.0
3870,3870,1.0
3871,3871,2.0
3872,3872,1.0
3873,3873,2.0
3874,3874,0.0
3875,3875,1.0
3876,3876,8.0
3877,3877,7.0
3878,3878,2.0
3879,3879,4.0
3880,3880,1.0
3881,3881,8.0
3882,3882,0.0
3883,3883,1.0
3884,3884,7.0
3885,3885,7.0
3886,3886,7.0
3887,3887,0.0
3888,3888,4.0
3889,3889,1.0
3890,3890,4.0
3891,3891,8.0
3892,3892,6.0
3893,3893,9.0
3894,3894,4.0
3895,3895,1.0
3896,3896,9.0
3897,3897,0.0
3898,3898,3.0
3899,3899,8.0
3900,3900,4.0
3901,3901,4.0
3902,3902,9.0
3903,3903,0.0
3904,3904,9.0
3905,3905,0.0
3906,3906,9.0
3907,3907,1.0
3908,3908,2.0
3909,3909,4.0
3910,3910,8.0
3911,3911,1.0
3912,3912,4.0
3913,3913,6.0
3914,3914,7.0
3915,3915,9.0
3916,3916,4.0
3917,3917,4.0
3918,3918,9.0
3919,3919,1.0
3920,3920,7.0
3921,3921,0.0
3922,3922,4.0
3923,3923,7.0
3924,3924,2.0
3925,3925,2.0
3926,3926,4.0
3927,3927,3.0
3928,3928,1.0
3929,3929,0.0
3930,3930,5.0
3931,3931,6.0
3932,3932,6.0
3933,3933,4.0
3934,3934,8.0
3935,3935,0.0
3936,3936,5.0
3937,3937,3.0
3938,3938,7.0
3939,3939,8.0
3940,3940,9.0
3941,3941,1.0
3942,3942,9.0
3943,3943,8.0
3944,3944,4.0
3945,3945,3.0
3946,3946,3.0
3947,3947,3.0
3948,3948,5.0
3949,3949,0.0
3950,3950,9.0
3951,3951,0.0
3952,3952,2.0
3953,3953,0.0
3954,3954,8.0
3955,3955,1.0
3956,3956,2.0
3957,3957,3.0
3958,3958,4.0
3959,3959,9.0
3960,3960,9.0
3961,3961,0.0
3962,3962,7.0
3963,3963,1.0
3964,3964,9.0
3965,3965,7.0
3966,3966,2.0
3967,3967,2.0
3968,3968,5.0
3969,3969,8.0
3970,3970,8.0
3971,3971,8.0
3972,3972,0.0
3973,3973,2.0
3974,3974,3.0
3975,3975,9.0
3976,3976,7.0
3977,3977,7.0
3978,3978,0.0
3979,3979,2.0
3980,3980,3.0
3981,3981,9.0
3982,3982,0.0
3983,3983,2.0
3984,3984,3.0
3985,3985,4.0
3986,3986,0.0
3987,3987,4.0
3988,3988,2.0
3989,3989,1.0
3990,3990,8.0
3991,3991,1.0
3992,3992,3.0
3993,3993,9.0
3994,3994,2.0
3995,3995,9.0
3996,3996,6.0
3997,3997,1.0
3998,3998,2.0
3999,3999,6.0
4000,4000,0.0
4001,4001,4.0
4002,4002,8.0
4003,4003,0.0
4004,4004,1.0
4005,4005,7.0
4006,4006,7.0
4007,4007,8.0
4008,4008,2.0
4009,4009,1.0
4010,4010,8.0
4011,4011,3.0
4012,4012,9.0
4013,4013,2.0
4014,4014,2.0
4015,4015,0.0
4016,4016,7.0
4017,4017,1.0
4018,4018,7.0
4019,4019,4.0
4020,4020,2.0
4021,4021,8.0
4022,4022,2.0
4023,4023,6.0
4024,4024,8.0
4025,4025,2.0
4026,4026,7.0
4027,4027,3.0
4028,4028,4.0
4029,4029,0.0
4030,4030,1.0
4031,4031,5.0
4032,4032,9.0
4033,4033,1.0
4034,4034,0.0
4035,4035,2.0
4036,4036,3.0
4037,4037,4.0
4038,4038,8.0
4039,4039,4.0
4040,4040,0.0
4041,4041,6.0
4042,4042,2.0
4043,4043,5.0
4044,4044,6.0
4045,4045,3.0
4046,4046,1.0
4047,4047,9.0
4048,4048,9.0
4049,4049,3.0
4050,4050,1.0
4051,4051,9.0
4052,4052,5.0
4053,4053,0.0
4054,4054,7.0
4055,4055,1.0
4056,4056,7.0
4057,4057,1.0
4058,4058,4.0
4059,4059,3.0
4060,4060,7.0
4061,4061,9.0
4062,4062,7.0
4063,4063,4.0
4064,4064,7.0
4065,4065,8.0
4066,4066,1.0
4067,4067,1.0
4068,4068,8.0
4069,4069,9.0
4070,4070,7.0
4071,4071,7.0
4072,4072,7.0
4073,4073,8.0
4074,4074,9.0
4075,4075,6.0
4076,4076,2.0
4077,4077,1.0
4078,4078,7.0
4079,4079,7.0
4080,4080,9.0
4081,4081,4.0
4082,4082,1.0
4083,4083,8.0
4084,4084,7.0
4085,4085,4.0
4086,4086,3.0
4087,4087,9.0
4088,4088,1.0
4089,4089,3.0
4090,4090,0.0
4091,4091,8.0
4092,4092,0.0
4093,4093,5.0
4094,4094,9.0
4095,4095,0.0
4096,4096,2.0
4097,4097,3.0
4098,4098,8.0
4099,4099,1.0
4100,4100,0.0
4101,4101,2.0
4102,4102,7.0
4103,4103,3.0
4104,4104,3.0
4105,4105,2.0
4106,4106,2.0
4107,4107,1.0
4108,4108,4.0
4109,4109,8.0
4110,4110,8.0
4111,4111,9.0
4112,4112,0.0
4113,4113,3.0
4114,4114,0.0
4115,4115,4.0
4116,4116,9.0
4117,4117,8.0
4118,4118,9.0
4119,4119,4.0
4120,4120,9.0
4121,4121,8.0
4122,4122,8.0
4123,4123,9.0
4124,4124,1.0
4125,4125,1.0
4126,4126,3.0
4127,4127,9.0
4128,4128,6.0
4129,4129,0.0
4130,4130,3.0
4131,4131,0.0
4132,4132,3.0
4133,4133,1.0
4134,4134,4.0
4135,4135,8.0
4136,4136,3.0
4137,4137,9.0
4138,4138,2.0
4139,4139,8.0
4140,4140,1.0
4141,4141,9.0
4142,4142,4.0
4143,4143,2.0
4144,4144,1.0
4145,4145,2.0
4146,4146,0.0
4147,4147,9.0
4148,4148,8.0
4149,4149,3.0
4150,4150,2.0
4151,4151,7.0
4152,4152,4.0
4153,4153,8.0
4154,4154,1.0
4155,4155,4.0
4156,4156,8.0
4157,4157,5.0
4158,4158,0.0
4159,4159,7.0
4160,4160,2.0
4161,4161,6.0
4162,4162,1.0
4163,4163,7.0
4164,4164,8.0
4165,4165,8.0
4166,4166,1.0
4167,4167,8.0
4168,4168,3.0
4169,4169,6.0
4170,4170,8.0
4171,4171,0.0
4172,4172,9.0
4173,4173,1.0
4174,4174,0.0
4175,4175,8.0
4176,4176,3.0
4177,4177,6.0
4178,4178,9.0
4179,4179,9.0
4180,4180,4.0
4181,4181,0.0
4182,4182,4.0
4183,4183,7.0
4184,4184,8.0
4185,4185,7.0
4186,4186,3.0
4187,4187,2.0
4188,4188,6.0
4189,4189,4.0
4190,4190,7.0
4191,4191,1.0
4192,4192,9.0
4193,4193,7.0
4194,4194,4.0
4195,4195,1.0
4196,4196,4.0
4197,4197,7.0
4198,4198,2.0
4199,4199,9.0
4200,4200,4.0
4201,4201,1.0
4202,4202,4.0
4203,4203,8.0
4204,4204,3.0
4205,4205,1.0
4206,4206,8.0
4207,4207,4.0
4208,4208,2.0
4209,4209,8.0
4210,4210,6.0
4211,4211,7.0
4212,4212,2.0
4213,4213,1.0
4214,4214,4.0
4215,4215,7.0
4216,4216,3.0
4217,4217,2.0
4218,4218,5.0
4219,4219,8.0
4220,4220,7.0
4221,4221,9.0
4222,4222,2.0
4223,4223,0.0
4224,4224,2.0
4225,4225,2.0
4226,4226,1.0
4227,4227,9.0
4228,4228,1.0
4229,4229,7.0
4230,4230,6.0
4231,4231,4.0
4232,4232,8.0
4233,4233,7.0
4234,4234,4.0
4235,4235,0.0
4236,4236,8.0
4237,4237,9.0
4238,4238,8.0
4239,4239,4.0
4240,4240,2.0
4241,4241,9.0
4242,4242,5.0
4243,4243,7.0
4244,4244,1.0
4245,4245,0.0
4246,4246,9.0
4247,4247,0.0
4248,4248,8.0
4249,4249,1.0
4250,4250,1.0
4251,4251,1.0
4252,4252,0.0
4253,4253,3.0
4254,4254,7.0
4255,4255,1.0
4256,4256,3.0
4257,4257,1.0
4258,4258,2.0
4259,4259,7.0
4260,4260,0.0
4261,4261,9.0
4262,4262,3.0
4263,4263,6.0
4264,4264,7.0
4265,4265,4.0
4266,4266,6.0
4267,4267,4.0
4268,4268,7.0
4269,4269,8.0
4270,4270,3.0
4271,4271,3.0
4272,4272,4.0
4273,4273,8.0
4274,4274,9.0
4275,4275,8.0
4276,4276,7.0
4277,4277,7.0
4278,4278,1.0
4279,4279,2.0
4280,4280,8.0
4281,4281,9.0
4282,4282,3.0
4283,4283,8.0
4284,4284,4.0
4285,4285,4.0
4286,4286,0.0
4287,4287,3.0
4288,4288,8.0
4289,4289,4.0
4290,4290,4.0
4291,4291,7.0
4292,4292,3.0
4293,4293,9.0
4294,4294,3.0
4295,4295,9.0
4296,4296,1.0
4297,4297,5.0
4298,4298,3.0
4299,4299,8.0
4300,4300,1.0
4301,4301,1.0
4302,4302,9.0
4303,4303,5.0
4304,4304,9.0
4305,4305,2.0
4306,4306,2.0
4307,4307,4.0
4308,4308,7.0
4309,4309,0.0
4310,4310,9.0
4311,4311,4.0
4312,4312,9.0
4313,4313,0.0
4314,4314,2.0
4315,4315,9.0
4316,4316,6.0
4317,4317,3.0
4318,4318,0.0
4319,4319,6.0
4320,4320,4.0
4321,4321,8.0
4322,4322,9.0
4323,4323,4.0
4324,4324,9.0
4325,4325,9.0
4326,4326,0.0
4327,4327,0.0
4328,4328,2.0
4329,4329,2.0
4330,4330,9.0
4331,4331,7.0
4332,4332,7.0
4333,4333,7.0
4334,4334,8.0
4335,4335,2.0
4336,4336,2.0
4337,4337,7.0
4338,4338,8.0
4339,4339,8.0
4340,4340,4.0
4341,4341,1.0
4342,4342,3.0
4343,4343,1.0
4344,4344,7.0
4345,4345,7.0
4346,4346,8.0
4347,4347,4.0
4348,4348,4.0
4349,4349,4.0
4350,4350,7.0
4351,4351,8.0
4352,4352,7.0
4353,4353,0.0
4354,4354,4.0
4355,4355,7.0
4356,4356,4.0
4357,4357,8.0
4358,4358,4.0
4359,4359,7.0
4360,4360,7.0
4361,4361,7.0
4362,4362,8.0
4363,4363,9.0
4364,4364,2.0
4365,4365,9.0
4366,4366,1.0
4367,4367,2.0
4368,4368,8.0
4369,4369,2.0
4370,4370,8.0
4371,4371,3.0
4372,4372,2.0
4373,4373,7.0
4374,4374,2.0
4375,4375,3.0
4376,4376,4.0
4377,4377,8.0
4378,4378,9.0
4379,4379,5.0
4380,4380,3.0
4381,4381,4.0
4382,4382,9.0
4383,4383,3.0
4384,4384,8.0
4385,4385,2.0
4386,4386,7.0
4387,4387,9.0
4388,4388,6.0
4389,4389,9.0
4390,4390,8.0
4391,4391,5.0
4392,4392,7.0
4393,4393,4.0
4394,4394,0.0
4395,4395,0.0
